budget,revenue,movie_wikidata_id
,,Q5222407
,,Q5269059
,,Q5276630
,,Q5304455
,,Q5350726
,,Q5429155
,,Q5480632
,,Q5530316
,,Q5565539
,,Q5701628
,,Q6189124
,,Q6195440
,,Q6368233
,,Q6784473
,,Q6946158
,,Q7203273
,,Q7280177
,,Q7313248
,,Q7457107
,,Q7542038
,,Q7635887
,,Q7715099
,,Q7736562
,,Q7752547
,,Q7754131
,,Q7799025
,,Q7811204
,,Q7882074
,,Q10757648
,,Q147598
13500000,5509040,Q152857
,,Q164856
6000000,213954274,Q253978
40000000,97100000,Q323392
,,Q446100
,,Q460664
35000000,77000000,Q470073
,,Q486591
,,Q591175
,,Q593767
,1000000,Q824818
,,Q853718
,,Q940351
,,Q954513
,,Q1109508
,,Q1327078
,,Q1458055
,,Q1757591
,,Q2063151
,,Q2091109
,,Q2294020
,,Q2302716
,,Q2331577
,,Q2381840
,,Q2405363
,,Q2456917
,,Q2484315
,,Q2714651
,,Q2873275
,,Q2900654
,,Q2909273
,,Q3066229
,,Q3150490
,,Q3282713
,,Q3284362
,,Q3341968
,,Q3344332
,,Q3372729
,,Q3524842
,,Q3822354
,,Q3929646
,,Q4003995
,,Q4655797
,,Q4659631
,,Q4699406
,,Q4827191
,,Q4905672
,,Q4927659
,,Q5044106
,,Q5049207
,,Q5073945
,,Q5261166
,,Q5265218
,,Q5350211
,,Q5367905
,,Q5376616
,,Q5380120
,,Q5462915
,,Q5507120
,,Q6301406
,,Q6488421
,,Q6640351
,,Q6690863
,,Q6734101
,,Q6782076
,,Q6827076
,,Q6946334
,,Q7142651
,,Q7239348
,,Q7285173
,,Q7285673
,,Q7397868
,,Q7399613
,,Q7621641
,,Q7741953
,,Q7785606
,,Q7786411
,,Q7915464
,,Q7933559
,,Q7993446
,,Q8049397
,,Q8058076
,,Q12125106
,,Q16987913
,,Q196933
200000000,623933331,Q205028
,,Q323787
,126216,Q339876
,,Q502286
,,Q574998
,,Q770661
3000000,141607219,Q960125
,,Q976982
,,Q981032
,,Q1131556
,,Q1156953
,,Q1306336
,,Q1392700
,,Q1399573
,,Q1747758
,,Q1811900
,,Q1885686
,,Q1949598
,,Q1988841
,,Q2062852
,,Q2205933
,,Q2298220
,,Q2311935
,,Q2344361
,,Q2352649
,,Q2356858
,,Q2621377
,,Q2902275
,,Q3020377
,,Q3024211
,,Q3214034
,,Q3283653
,,Q3290017
,,Q3821998
1500000,,Q3905599
,,Q4080435
,,Q4088170
,,Q4184524
,,Q4690685
,,Q4788390
,,Q4808467
,,Q4838702
,,Q4911769
,,Q4973424
,,Q5140029
,,Q5179567
,,Q5190461
,,Q5269226
,,Q5312392
,,Q5331508
,,Q5349588
,,Q5419527
,,Q5456959
,,Q5617353
,,Q5888726
,,Q5898960
,,Q5918207
,,Q6090142
,,Q6150330
,,Q6344312
,,Q6387046
,,Q6444521
,,Q6480037
,,Q6683371
,,Q6925245
,,Q7140901
,,Q7462570
,,Q7637422
,,Q7728381
,,Q7733650
,,Q7737145
,,Q7750470
,,Q7768528
,,Q7877212
,,Q7881939
,,Q7971295
,,Q8057133
,,Q166588
,,Q169996
,,Q224187
,,Q429423
,,Q573112
5400000,,Q669592
,,Q688886
,,Q733607
,,Q833412
2800000,60900000,Q836298
,,Q874857
,,Q937998
,,Q972072
,21606063,Q1003128
,,Q1055906
,,Q1123983
,,Q1167255
,,Q1532152
,,Q1555773
,,Q1844413
,,Q1844760
,,Q1961817
,,Q2244090
,,Q2298877
,,Q2408071
,,Q2527547
,,Q3013696
,,Q3086650
,,Q3140572
,,Q3216082
,,Q3458333
,,Q3484020
,,Q3819396
,,Q4127314
,,Q4448764
,,Q4456167
,,Q4546916
,,Q4660129
,,Q4662761
,,Q4742010
,8000,Q4839748
,,Q4883581
,,Q4883991
,,Q4922163
,,Q5177448
,,Q5211864
,,Q5248877
,,Q5297296
,,Q5303012
,,Q5352203
,,Q5352448
,,Q5599871
,,Q5651324
,,Q6010360
,,Q6011412
,,Q6416783
,,Q6419710
,,Q6690360
,,Q6931757
,,Q6962447
,,Q7081348
,,Q7099807
,,Q7317185
,,Q7336004
,,Q7401477
,,Q7489395
,,Q7620420
,,Q7668573
,,Q7691995
,,Q7717614
,,Q7730526
,,Q7737837
,,Q7764294
,,Q7764620
,,Q7764999
,,Q7766796
,,Q7767016
,,Q7771724
,,Q7773846
,,Q7786048
,,Q7977626
,,Q12155676
,,Q12281706
,,Q12978080
,,Q220394
,,Q332330
,,Q464060
,,Q588470
,,Q722648
4000000,3813293,Q739849
,,Q762927
,,Q771537
,,Q948389
,,Q1113254
,,Q1124980
,,Q1150581
,,Q1200483
,,Q1292902
691833,951801,Q1414527
,,Q1419410
,,Q1434730
,,Q1602612
,,Q1759684
,,Q2036261
,,Q2140783
,,Q2636649
,,Q2737332
,,Q2919652
,,Q3072946
,,Q3211637
,,Q3224578
,,Q3266595
,,Q3285095
,,Q3523225
,,Q3796012
,,Q3815379
,,Q3990003
,,Q4184478
,,Q4656972
,,Q4661522
,,Q4683126
,,Q4693262
,,Q4771451
,,Q4901983
,,Q5025998
,,Q5183180
,,Q5190392
,,Q5261128
,,Q5270073
,,Q5368843
,,Q5402589
,,Q5475227
,,Q5557112
,,Q5602548
,,Q5643305
,,Q5664626
,,Q6398998
,,Q6662243
,,Q6724862
,,Q6725933
,,Q6935262
,,Q6937736
,,Q6960496
,,Q6983388
,,Q7012140
,,Q7068599
,,Q7141391
,,Q7156941
,,Q7195991
,,Q7292632
,,Q7440640
,,Q7532097
,,Q7561824
,,Q7622699
,,Q7677694
,,Q7714702
,,Q7717726
,,Q7728830
,,Q7738472
,,Q7739177
,,Q7740468
,,Q7755873
,,Q7756208
,,Q7763228
,,Q7780981
,,Q7883362
,,Q11008353
,40883,Q12124935
,,Q12125651
,,Q12976229
,,Q127414
225000000,423315812,Q161087
,10200000,Q276778
,,Q580006
,,Q745921
,,Q758587
,,Q764764
22000000,11307844,Q778709
,,Q839294
35000000,86400000,Q858508
40000000,60965854,Q868329
,,Q870091
,,Q885161
,,Q1031705
,,Q1060430
,,Q1117790
,,Q1192451
,,Q1201522
,,Q1276142
,,Q1322784
,,Q1398997
,,Q1538018
,,Q1602365
,,Q1957324
,,Q1961727
,,Q2584949
,,Q2634673
,,Q2811296
,,Q2876119
,,Q2906938
,,Q2983721
,,Q3222758
,,Q3226016
600000,,Q3226877
,,Q3497560
,,Q3570231
,,Q3572392
,,Q3764194
,,Q3821840
,,Q3884013
,,Q4680892
,,Q4749735
,,Q4777955
,,Q4794274
,,Q4829820
,,Q4838915
,,Q4866724
,,Q4905600
,,Q5183620
,,Q5245217
,,Q5277773
,,Q5288000
,,Q5441307
,,Q5456922
,,Q5517574
,,Q5577763
,,Q5578093
,,Q6469980
,,Q6907171
,,Q7138266
,,Q7234354
,,Q7560402
,,Q7578828
,,Q7659500
,,Q7711408
,,Q7734382
,,Q7746119
,,Q7749927
,,Q7990588
,959000,Q8026400
,,Q8063439
,,Q12918311
,,Q15052440
,,Q18416077
21000000,227927165,Q107167
8000000,6770587,Q116468
,,Q138697
900000,10174839,Q238245
,,Q332086
,,Q391515
,,Q426332
,,Q484869
,,Q518414
,,Q521093
26000000,34585416,Q642410
,,Q667955
,,Q726544
,,Q1056698
4000000,,Q1124875
,,Q1131173
,,Q1195904
3600000,3000000,Q1304320
,,Q1315888
,,Q1747484
,,Q2270457
,,Q2340628
,,Q2370559
,,Q2455551
,,Q2625472
,,Q2639410
,,Q2734213
,,Q2870445
,,Q3024743
,,Q3178291
12000,,Q3286142
,,Q3506704
,,Q3646810
,,Q3842353
,,Q3968447
,,Q3982340
,,Q3987136
,,Q3988861
,,Q4315183
,,Q4383839
,,Q4659292
,,Q4667354
,,Q4812244
,,Q4842067
,,Q4880113
,,Q4886782
,,Q5072523
,,Q5266417
,,Q5375575
,,Q5469329
,,Q5559694
,,Q5600050
,,Q5807669
,,Q5936590
,,Q6038346
,,Q6345307
,,Q6375144
,,Q6445148
,,Q6692288
,,Q6763772
,,Q6777943
,,Q6897598
,,Q6907768
,,Q6929876
,,Q7010504
,,Q7123746
,,Q7124845
,,Q7170784
,,Q7242569
,,Q7270652
,,Q7332939
,,Q7339355
,,Q7550769
,,Q7575872
,,Q7680314
,,Q7710297
,,Q7729911
,,Q7734205
,,Q7734535
,,Q7859122
,,Q7882076
,,Q7912370
,,Q8072330
,,Q12125242
,,Q12155810
,,Q12629334
,,Q12813010
,,Q16767563
,,Q17385187
85000000,346118277,Q22075020
,,Q29355
,,Q138086
,,Q232231
,,Q327809
,,Q467104
,,Q478143
6000000,32438988,Q548978
,,Q691257
,,Q701896
,,Q742378
,,Q771485
,,Q916450
,,Q1057756
,,Q1093751
,,Q1171263
,,Q1257079
,,Q1296280
,,Q1416440
,,Q1439270
,,Q1549137
,,Q1779279
,,Q1983658
,,Q2154589
,,Q2228783
,,Q2328987
,,Q2819226
,,Q3182893
,,Q3211212
,,Q3213635
,,Q3284083
,,Q3411155
,,Q3545618
,,Q3639220
,,Q3706709
,,Q3824444
,,Q4514004
,,Q4631529
,,Q4694890
,,Q4878942
,,Q4949654
,,Q5066761
,,Q5084266
,,Q5120735
,,Q5352403
,,Q5437015
,,Q5509849
,,Q5518856
,,Q5583238
,,Q5614809
,,Q5672886
,,Q6407452
,,Q6730623
,,Q7091465
,,Q7133127
,,Q7188278
,,Q7253610
,,Q7292931
,,Q7499907
,,Q7562738
,,Q7602239
,,Q7605379
,,Q7675110
,,Q7679229
,,Q7711150
,,Q7731152
,,Q7735984
,,Q7749403
,,Q7764075
,,Q7796630
,,Q7813788
,,Q7883135
,,Q7898071
,,Q7993474
,,Q8028403
,,Q8072347
,,Q11023873
,,Q11632353
,,Q11682536
,,Q12126290
,,Q12129789
,,Q12319369
,,Q14518811
,,Q15040738
,,Q15072124
,,Q16254507
,,Q16492240
,,Q122113
,,Q128924
6000000,,Q175017
35000000,57756408,Q185507
,,Q217286
,,Q392662
,,Q475930
,,Q477740
139000000,407022860,Q484442
,,Q510641
,,Q608071
,,Q628589
,,Q634493
,,Q651353
,,Q653733
,,Q684538
,,Q859131
,,Q909239
,,Q1059532
,,Q1215041
,,Q1216554
,,Q1400851
,,Q1464230
4000000,14237880,Q1475119
40000000,48102795,Q1475674
,,Q1731265
,,Q1813350
,23300000,Q1849238
,,Q2065014
,,Q2071020
150000000,,Q2131160
,,Q2162066
,,Q2229501
,,Q2384579
,,Q2824436
,,Q3029511
,,Q3100955
,,Q3509223
,,Q3530060
,,Q3666118
,,Q3707793
,,Q3748368
,,Q3877879
,,Q3951626
,,Q4155660
,,Q4195087
,,Q4197983
,,Q4689603
,,Q4837633
,,Q5207356
,,Q5283619
,,Q5297734
,,Q5312207
,,Q5374209
,,Q5396875
,,Q5433287
,,Q5463069
,,Q5732437
,,Q5884614
,,Q5944132
,,Q6018359
,,Q6029509
,,Q6091646
,,Q6520700
,,Q6717368
,,Q6791524
,,Q6838528
,,Q7165912
,,Q7205497
,,Q7246139
,,Q7440357
,,Q7504642
,,Q7553776
,,Q7573748
,,Q7617420
,,Q7618621
,,Q7737600
,,Q7738216
,,Q7753655
,,Q7759316
,,Q7761110
,,Q7902281
,,Q8056455
,,Q12126095
,,Q12155839
,,Q239907
,,Q330468
1750000,7600000,Q470560
,,Q497252
3500000,,Q518765
,,Q539262
,,Q544992
,,Q593260
,,Q693847
,,Q715026
,,Q759219
,,Q785267
,,Q831943
,,Q986626
,,Q1164224
,,Q1198499
,,Q1215110
,,Q1265779
,,Q1475022
,,Q1524996
,,Q1534456
,,Q1537007
,,Q1584981
,,Q1656073
,,Q1760364
,,Q1917932
,,Q2041047
,,Q2053049
,,Q2060231
,,Q2332518
,,Q2870504
,,Q2947078
,,Q3031575
,,Q3206847
,,Q3227339
,,Q3419931
,,Q3487063
,,Q3608337
,,Q3618120
,,Q3835808
,,Q3973807
,,Q4044108
,,Q4327797
,,Q4695119
,,Q4840516
,,Q4940605
,,Q4952147
,,Q4959161
,,Q5069906
,,Q5099196
,,Q5161198
,,Q5230708
,,Q5246884
,,Q5286180
,,Q5299213
,,Q5526486
,,Q5996591
,,Q6036931
,,Q6266450
,,Q6452650
,,Q6946566
,,Q7121443
,,Q7144309
,,Q7296316
,,Q7426162
,,Q7596795
,,Q7616079
,,Q7719016
,,Q7736300
,,Q7739204
,,Q7740425
,,Q7752169
,,Q7759936
,,Q7798456
,,Q7824497
,,Q7907826
,,Q7934075
,,Q7945043
,,Q7968507
,,Q7997096
,,Q8029079
,,Q10545976
,,Q11266757
,,Q12124814
,,Q14480218
,,Q14948517
,,Q16955212
,1768000000,Q25994
,,Q249782
,,Q300326
6200000,4500000,Q318016
,,Q326789
,,Q448146
,1231622,Q544910
,,Q551552
7300000,1818681,Q574986
,,Q600517
,,Q646723
,,Q661847
,,Q847135
40000000,,Q848391
,,Q1046795
,,Q1216898
,,Q1304671
,3857743,Q1648869
,,Q1726605
,,Q1749426
,,Q1761640
,,Q2110261
,,Q2185080
,,Q2299137
,,Q2631894
,,Q2634444
,,Q2893337
,,Q2904496
,,Q2918143
,,Q2963993
,,Q3083599
,,Q3212358
,,Q3232525
,,Q3645236
,,Q4489117
,,Q4657758
,,Q4663322
,,Q4748915
,,Q4751359
,,Q4774140
,,Q4795965
,,Q4880864
,,Q4902950
,,Q4916056
,,Q4923334
,,Q4944250
,,Q5003819
,,Q5165644
,,Q5174096
,,Q5184556
,,Q5189175
,,Q5208565
,,Q5350916
,,Q5352489
,,Q5418010
,,Q5434761
,,Q5521010
,,Q5590145
,,Q5676779
,,Q5756528
500000,450000,Q6119733
,,Q6315990
,,Q6422155
,,Q6438705
,,Q6498033
,,Q6503148
,,Q6515771
,,Q6691104
,,Q6732874
,,Q6733472
,,Q7042382
,,Q7081341
,,Q7164775
,,Q7179261
,,Q7296856
,,Q7397449
,,Q7694570
,,Q7746360
,,Q7746389
,,Q7749860
,,Q7764281
,,Q7782565
,,Q7980702
,,Q12131146
,,Q13639147
,,Q15983131
,,Q94448
,,Q116349
519706,475000,Q256416
,,Q462025
,,Q473824
5000000,560069,Q514565
,,Q571066
,,Q609479
,,Q614966
,,Q756574
,,Q766427
,,Q859045
,,Q874128
300000,,Q938851
,,Q948886
,,Q956681
,,Q984284
3500000,8545123,Q1004410
,,Q1169236
,,Q1269562
,,Q2080084
,,Q2122780
,,Q2226278
,,Q2292225
,,Q2520751
,,Q2873175
,,Q2873332
,,Q2918150
,,Q3104790
35000000,16990825,Q3234357
,,Q3359179
,,Q3467601
,,Q3473383
,,Q3506702
,,Q3548236
,,Q3624825
,,Q3786997
,,Q3953482
,,Q3976590
,,Q3980903
,,Q4000927
,,Q4112899
,,Q4185448
,,Q4344599
,,Q4647042
,,Q4690356
,599724,Q4749060
,,Q4817901
,,Q4999838
,,Q5189764
,,Q5264335
,,Q5350169
,,Q5352498
,,Q5457625
,,Q5506530
,,Q5653165
,,Q5976216
,,Q5989903
,,Q6120451
,,Q6343653
,,Q6345405
,,Q6353264
,,Q6544857
,,Q6702900
,,Q6721300
,,Q6747111
,,Q7018401
,,Q7198214
,,Q7208675
,,Q7270657
,,Q7305142
,,Q7317921
,,Q7386986
,,Q7490708
,,Q7641891
,,Q7722760
,,Q7735602
,,Q7744917
,,Q7746755
,,Q7832761
,,Q7918784
,,Q7969655
,,Q12135581
,,Q12967391
,,Q266656
,,Q697155
,,Q751279
,,Q776808
,,Q780009
,,Q806436
,,Q892346
,,Q917403
,,Q976934
,,Q980166
,,Q1041472
,,Q1132905
609000,,Q1139031
3000000,6201143,Q1141648
,,Q1144590
,,Q1180805
,,Q1215427
,,Q1310362
,,Q1317335
,,Q1351935
,,Q1545826
,,Q1568485
,,Q2132372
,,Q2240096
,,Q2289046
,,Q3027759
,,Q3192824
,,Q3196650
,,Q3204494
,,Q3213157
,,Q3282302
,,Q3424373
,,Q3493985
,,Q3561467
,,Q3642702
,,Q3700510
,,Q3819525
,,Q3819815
,,Q3925601
,,Q4022511
,,Q4095614
,,Q4656679
,,Q4656702
,,Q4657261
,,Q4661539
,,Q4820549
,,Q4878508
,,Q4887176
,,Q4911765
,,Q4944545
,,Q5151961
,,Q5230417
,,Q5250099
,,Q5264534
,,Q5445206
,,Q5455923
,,Q5467339
,,Q5647852
,,Q5703803
,,Q6036988
,,Q6092026
,,Q6115019
,,Q6142495
,,Q6473501
,,Q6772866
,,Q6781058
,,Q7111610
,,Q7180172
,,Q7234322
,,Q7367648
,,Q7380132
,,Q7413111
27000,452391,Q7446914
,,Q7622329
,,Q7712616
,,Q7713428
,,Q7720639
,,Q7759980
,,Q7772109
,,Q7802205
,,Q8072958
,,Q12439670
,,Q12858408
400000,5028948,Q25043
,,Q151977
,,Q153360
,,Q238251
,,Q247130
,,Q300568
,,Q449556
,,Q525421
,,Q573999
,,Q625275
,,Q642501
,,Q652094
,,Q656044
,,Q679070
,,Q679684
,,Q698644
,,Q769599
,,Q811023
,,Q964375
,,Q1031387
,,Q1056892
,,Q1392509
,,Q1538567
,,Q1679139
,,Q1738010
,,Q1752025
,,Q1753603
,,Q1929350
,,Q1962163
,,Q1977130
,,Q1983951
,,Q2010048
,,Q2017333
,,Q2023667
,,Q2349116
,,Q3066507
,,Q3109119
,,Q3231952
,,Q3232297
,,Q3311662
,,Q3395251
,,Q3505884
,,Q3520133
,,Q3613092
,,Q3819273
,,Q3947858
,,Q4241485
,,Q4370225
,,Q4656276
,,Q4661291
,,Q4802930
,,Q5121101
,,Q5169685
,,Q5318642
,,Q5352009
,,Q5457423
,,Q5492316
,,Q5515230
,,Q5655382
,,Q5909553
,,Q6361199
,,Q6393251
,,Q6434303
,,Q6443932
,,Q6444340
,,Q6505370
,,Q6543564
,,Q6813494
,,Q6840580
,,Q6960554
,,Q6991358
,,Q7044136
,,Q7062788
,,Q7111734
,,Q7227911
,,Q7262248
,,Q7362419
,,Q7564031
,,Q7620969
,,Q7709990
,,Q7715638
,,Q7763471
,,Q7773698
,,Q7799056
,,Q7836560
,,Q8884557
,,Q10510909
,,Q12124977
,,Q16919421
120000000,244082982,Q182153
,,Q229519
,,Q331039
,,Q470393
12000,,Q504961
47000000,5379365,Q596085
,,Q623336
,,Q656209
,,Q766116
,,Q771857
,,Q784769
,,Q834352
,,Q851858
,,Q1032727
,,Q1212692
95000000,149705852,Q1425487
,,Q1605596
,,Q1612502
,,Q1634665
,,Q1730067
,,Q1856846
,,Q1888164
,,Q2065757
,,Q2199369
,,Q2297818
,,Q2341665
,,Q2370102
,,Q2438619
,,Q2524411
,,Q2559509
,,Q2870327
,,Q3010836
,,Q3202745
,,Q3442227
,,Q3877427
,,Q3896181
,,Q3898434
,,Q3951342
,,Q4021881
,,Q4187711
348000,,Q4286037
,,Q4882794
,,Q4934706
,,Q5165822
,,Q5269825
,,Q5286140
,,Q5297087
,,Q5447799
,,Q5468207
,,Q5508653
,,Q5706438
,,Q5772192
,,Q5967566
,,Q6012158
,,Q6086672
,,Q6150844
,,Q6586787
,,Q6937340
,,Q7062224
,,Q7110678
,,Q7127973
,,Q7142857
,,Q7203013
,,Q7240171
,,Q7262394
,,Q7278404
,,Q7460771
,,Q7489171
,,Q7501776
,,Q7622799
,,Q7642649
,,Q7695129
,,Q7718095
,,Q7757882
,,Q7758697
,,Q7759891
,,Q7761143
,,Q7820267
,,Q7912325
,,Q7962022
,,Q7980744
,,Q8774158
,,Q12125324
,,Q12811780
,,Q16251538
25000000,74283625,Q183081
,,Q193963
,,Q196029
3180000,1474573,Q204191
,,Q239827
40000000,36663315,Q274973
,,Q289290
,,Q304806
120000000,31753898,Q379460
,,Q466233
,,Q574196
,,Q578312
,,Q603092
,,Q633836
,,Q639380
,,Q840983
,,Q853425
,,Q883773
,,Q900708
,,Q1027640
1100000,,Q1100979
,,Q1140272
,,Q1207463
,,Q1324702
,,Q1389525
,,Q1428139
,,Q1438205
,,Q1465295
,,Q1471327
,,Q1479751
,,Q1493723
,,Q1522546
,,Q1955033
,,Q2040561
,,Q2043516
,,Q2365015
,,Q2428163
,,Q2656720
,,Q2680157
,,Q3220959
,,Q3246611
,,Q3270303
,,Q3280713
,,Q3418184
,,Q3523261
,,Q3687382
,,Q3819291
,,Q3822873
,,Q3825056
,,Q3862911
,,Q4185422
,,Q4554959
,,Q4854552
,,Q4955484
,,Q4972555
,,Q5207862
,,Q5207863
,,Q5236797
,,Q5338325
,182901,Q5428643
,,Q5475040
,,Q5557071
,,Q5587792
,,Q5936510
,,Q6083904
,,Q6373737
,,Q6434292
,,Q6728345
,,Q6746333
,,Q6929735
,,Q7108431
,,Q7286792
,,Q7291730
,,Q7363146
,,Q7397440
,,Q7427758
,,Q7449915
,,Q7709994
,,Q7722049
,,Q7737437
,,Q7747267
,,Q7771751
,,Q7772530
,,Q7781380
,,Q7913962
,,Q7997139
,,Q8050748
,,Q9518540
,,Q12773853
,,Q12811143
,,Q13846052
,268177,Q25552
,,Q115512
6000000,48363516,Q176826
27500000,67893619,Q204398
,,Q252084
,,Q262778
,,Q464861
,,Q474244
,,Q508957
,,Q557196
,,Q923343
,,Q961576
,,Q989225
20000000,5500000,Q990840
,,Q1098030
,,Q1194524
90000000,102000000,Q1212768
,,Q1898284
,,Q1936682
,,Q2046051
,,Q2078155
,,Q2249223
,,Q2262758
,,Q2275853
,,Q2713746
,,Q3010164
,,Q3015443
,,Q3075704
,,Q3212483
,,Q3276915
,,Q3282345
,,Q3321427
,,Q3424894
,,Q3539981
,,Q3627576
,,Q3752432
,,Q3791654
,,Q4003616
,,Q4014904
,,Q4117145
,,Q4660135
,,Q4661102
,,Q4673932
,,Q4801958
,,Q4831316
,,Q4839677
,,Q4854597
,,Q4880680
,,Q4900705
,,Q4912051
,,Q4921821
,,Q4998853
,,Q5068132
,,Q5165624
,,Q5207859
,,Q5247181
,,Q5349008
,,Q5493858
,,Q5528697
,,Q5554211
,,Q5627837
,,Q5771309
,,Q5898018
,,Q6316178
,,Q6461506
,,Q6651937
,,Q6748276
,,Q6877365
,,Q7083095
,744,Q7242453
,,Q7258251
,,Q7295856
,,Q7557213
,,Q7712285
,,Q7728410
,,Q7736307
,,Q7740381
,,Q7742982
,,Q7747739
,,Q7751791
,,Q7756583
,,Q7764245
,,Q7766963
,,Q7767733
,,Q7772796
,,Q7775310
,,Q8405968
,,Q201923
,,Q444046
,,Q527826
320000,,Q592072
,,Q669359
,,Q742097
,,Q820116
,,Q841961
31000000,52096475,Q842073
,,Q866882
,,Q986522
,,Q997671
,,Q1106157
,,Q1185637
,,Q1194320
,,Q1213584
,,Q1387285
,,Q1470319
,,Q1542041
,,Q1544085
,,Q1657613
,,Q1767400
,,Q2140135
,,Q2329403
,,Q2481791
4000000,,Q2821578
,,Q3007798
,,Q3104942
,,Q3391742
,,Q3546792
,,Q3765965
,,Q3794534
,,Q3937859
,,Q3976724
,,Q4018810
,,Q4660667
,,Q4661347
,,Q4667615
,,Q4685952
,,Q4686889
,,Q4688715
,,Q4743952
,,Q4748747
,,Q4796898
,,Q4840318
,,Q4899954
,,Q5228264
,,Q5437364
,,Q5447395
,,Q5451944
,,Q6058108
,,Q6161360
,,Q6461573
,,Q6510441
,,Q6692257
,,Q6730883
,,Q6746353
,,Q6747207
,,Q6880114
,,Q6888956
,,Q6956504
,,Q7121482
,,Q7227875
,,Q7295981
,,Q7296822
,,Q7366710
,,Q7409206
,,Q7460759
,,Q7530572
,,Q7712575
,,Q7712761
,,Q7716220
,397556.5,Q7722226
,,Q7731999
,,Q7732106
,,Q7734761
,,Q7735785
,,Q7800714
,,Q7849992
,,Q7993253
,,Q8051239
,,Q8057510
,,Q8058418
,,Q12133130
,,Q12338933
,,Q81995
,,Q151903
,,Q152456
2777000,26142032,Q193695
,23438120,Q217685
,,Q223043
,104395170,Q276343
3750000,,Q276769
,,Q348508
,,Q421835
,,Q593353
,,Q700474
,,Q710963
,,Q783122
,,Q870759
,,Q918603
,,Q955540
,,Q992227
,,Q1093026
,,Q1100445
,,Q1137042
9000000,24916805,Q1140745
,,Q1170012
,,Q1265063
,,Q1340566
,,Q1418734
10000000,3583513,Q1426984
,,Q1660028
,,Q1924126
,,Q1961913
,,Q1962479
,,Q1962835
,,Q2115481
,,Q2248695
,,Q2278836
,,Q2357780
,,Q2380651
,,Q2395108
,,Q2496902
,,Q2568188
,,Q2658045
,,Q2789524
,,Q2909643
,,Q3140785
,,Q3204218
,,Q3220480
,,Q3400458
,,Q3407396
,,Q3793514
,,Q3948416
,,Q4676693
,,Q4880641
,,Q4928181
,,Q5001845
,,Q5026942
,,Q5116358
,,Q5187387
,,Q5223136
,,Q5447304
,,Q5447742
,,Q5451488
,,Q5509367
,,Q5565616
,,Q5584330
,,Q5597437
,,Q5937065
,,Q6010600
,,Q6065374
,,Q6126893
,,Q6164548
,,Q6683063
,,Q7033952
,,Q7036866
,,Q7096812
,,Q7278879
,,Q7460831
,,Q7699135
,,Q7741659
,,Q7756988
,,Q7781357
,,Q7987079
,,Q7993475
,,Q11045626
,,Q12125107
,,Q14948481
,,Q80204
4000000,119000000,Q107270
30000000,63686397,Q158759
,,Q178700
,,Q300592
,,Q328442
,,Q377939
,,Q425904
6000000,960040,Q490566
4500000,211667,Q495134
,,Q564546
,,Q723416
,,Q736326
,,Q744562
,,Q787730
1379000,,Q810857
,,Q814488
,,Q833426
10000000,19576023,Q909461
,,Q1027515
,,Q1245864
,,Q1300148
20000000,,Q1427248
135000,4000000,Q1542184
,,Q1610039
,1501002,Q1745723
,,Q2008328
,,Q2102724
25000000,,Q2300632
,,Q2461243
,,Q2576418
,,Q2673320
,,Q3053579
,,Q3211989
,,Q3221969
,,Q3522319
,,Q3793910
,,Q3829103
,,Q3869164
,,Q4015678
,,Q4096820
,,Q4670594
,,Q4693193
,,Q4734445
,,Q4782241
,,Q4812397
,,Q4943366
,,Q5068123
,,Q5092295
,,Q5189839
,,Q5247699
,,Q5308367
,,Q5350168
,,Q5736540
,,Q6011935
,,Q6150816
,,Q6726258
,,Q7033318
,,Q7089319
,,Q7126144
,,Q7142775
550000,,Q7228804
,,Q7264024
,,Q7403036
,,Q7505739
,,Q7683963
,,Q7719413
,,Q7721942
,,Q7731197
,,Q7756676
,,Q7756949
,,Q7769615
,,Q7823880
,,Q7828715
,,Q7852442
,,Q7923544
,,Q7939082
,,Q11965269
,,Q15039747
,,Q16248626
,,Q28193
,,Q59249
,1800000,Q137703
,,Q226810
,,Q232219
,,Q374373
,,Q474231
,,Q486355
,,Q574746
,,Q587565
,,Q722805
,,Q786360
,,Q797679
,,Q820866
,,Q830449
,,Q841203
,,Q1012825
,,Q1192010
,,Q1199657
,,Q1545251
,,Q1638262
,,Q1732735
,,Q2061053
,,Q2061070
,,Q2066193
,,Q2411262
,456787,Q2497009
,,Q2500010
,,Q2640346
,,Q3015486
,,Q3235108
,,Q3275390
,,Q3566936
,,Q3616850
,,Q3820116
,,Q3942852
,,Q3950966
,,Q4284288
,,Q4661548
,,Q4662762
,,Q4685953
,,Q4791448
,,Q4830878
,,Q4906848
,,Q5096588
,,Q5247294
,,Q5376759
,,Q5505511
,,Q5564453
,,Q5597910
,,Q6378229
,,Q6494898
,,Q6733475
,,Q6943089
,,Q7134392
,,Q7165859
,,Q7202266
,,Q7206411
,,Q7278425
,,Q7533569
,,Q7581448
,,Q7676228
,,Q7700646
,,Q7733024
,,Q7763008
,64232,Q7768424
,,Q7776641
,,Q7786169
,,Q7802983
,,Q7846524
,,Q7977277
,,Q8057324
1269000,,Q11862100
,,Q15040754
,,Q16252161
,,Q22315057
,,Q64211111
,,Q45988
19000000,5900000,Q156539
,,Q166089
,,Q251574
,,Q267647
,,Q280582
3000000,,Q482944
,,Q651318
,,Q670059
230000,104979,Q927949
10000000,16000000,Q1064553
